# 时间(秒) 聚合器ID 旧应用ID->新应用ID 旧键值->新键值
2.000070416 67 0->2 0->1510
2.000070440 202 0->0 0->1403
2.000070440 337 0->1 0->1422
2.000070464 111 0->2 0->1511
2.000070488 187 0->0 0->1404
2.000070488 207 0->1 0->1423
2.000070512 64 0->2 0->1512
2.000070536 26 0->0 0->1405
2.000070536 304 0->1 0->1424
2.000070560 114 0->2 0->1513
2.000070584 29 0->0 0->1406
2.000070584 13 0->1 0->1425
2.000070608 61 0->2 0->1514
2.000070632 32 0->0 0->1407
2.000070632 165 0->1 0->1426
2.000070656 284 0->2 0->1515
2.000070680 35 0->0 0->1408
2.000070680 325 0->1 0->1427
2.000070704 138 0->2 0->1516
2.000070728 23 0->0 0->1409
2.000070728 141 0->1 0->1428
2.000070752 144 0->2 0->1517
2.000070776 177 0->0 0->1410
2.000070776 222 0->1 0->1429
2.000070800 340 0->2 0->1518
2.000070824 183 0->0 0->1411
2.000070824 4 0->1 0->1430
2.000070848 175 0->2 0->1519
2.000070872 50 0->0 0->1412
2.000070872 346 0->1 0->1431
2.000070896 294 0->2 0->1520
2.000070920 47 0->0 0->1413
2.000070920 195 0->1 0->1432
2.000070944 371 0->2 0->1521
2.000070968 44 0->0 0->1414
2.000070968 201 0->1 0->1433
2.000070992 288 0->2 0->1522
2.000071016 293 0->0 0->1415
2.000071016 77 0->1 0->1434
2.000071040 368 0->2 0->1523
2.000071064 210 0->0 0->1416
2.000071064 71 0->1 0->1435
2.000071088 282 0->2 0->1524
2.000071112 126 0->0 0->1417
2.000071112 55 0->1 0->1436
2.000071136 20 0->2 0->1525
2.000071160 192 0->0 0->1418
2.000071160 53 0->1 0->1437
2.000071184 17 0->2 0->1526
2.000071208 198 0->0 0->1419
2.000071208 297 0->1 0->1438
2.000071232 14 0->2 0->1527
2.000071256 41 0->0 0->1420
2.000071256 300 0->1 0->1439
2.000071280 11 0->2 0->1528
2.000071304 38 0->0 0->1421
2.000071304 132 0->1 0->1440
2.000071328 181 0->2 0->1529
2.000071352 365 0->0 0->1422
2.000071352 120 0->1 0->1441
2.000071400 70 0->0 0->1423
2.000071400 287 0->1 0->1442
2.000071448 280 0->0 0->1424
2.000071448 204 0->1 0->1443
2.000071496 73 0->0 0->1425
2.000071496 296 0->1 0->1444
2.000071544 108 0->0 0->1426
2.000071544 364 0->1 0->1445
2.000071592 76 0->0 0->1427
2.000071592 273 0->1 0->1446
2.000071640 105 0->0 0->1428
2.000071640 361 0->1 0->1447
2.000071688 79 0->0 0->1429
2.000071688 267 0->1 0->1448
2.000071736 278 0->0 0->1430
2.000071736 358 0->1 0->1449
2.000071784 82 0->0 0->1431
2.000071784 261 0->1 0->1450
2.000071832 277 0->0 0->1432
2.000071832 355 0->1 0->1451
2.000071880 85 0->0 0->1433
2.000071880 255 0->1 0->1452
2.000071928 102 0->0 0->1434
2.000071928 352 0->1 0->1453
2.000071976 88 0->0 0->1435
2.000071976 447 0->1 0->1454
2.000072024 99 0->0 0->1436
2.000072024 208 0->1 0->1455
2.000072072 91 0->0 0->1437
2.000072072 227 0->1 0->1456
2.000072120 275 0->0 0->1438
2.000072120 223 0->1 0->1457
2.000072168 94 0->0 0->1439
2.000072168 226 0->1 0->1458
2.000072216 274 0->0 0->1440
2.000072216 190 0->1 0->1459
2.000072264 97 0->0 0->1441
2.000072264 238 0->1 0->1460
2.000072312 96 0->0 0->1442
2.000072312 21 0->1 0->1461
2.000072360 100 0->0 0->1443
2.000072360 166 0->1 0->1462
2.000072408 93 0->0 0->1444
2.000072408 33 0->1 0->1463
2.000072456 103 0->0 0->1445
2.000072456 244 0->1 0->1464
2.000072504 272 0->0 0->1446
2.000072504 242 0->1 0->1465
2.000072552 106 0->0 0->1447
2.000072552 206 0->1 0->1466
2.000072600 271 0->0 0->1448
2.000072600 45 0->1 0->1467
2.000072648 109 0->0 0->1449
2.000072648 39 0->1 0->1468
2.000072696 90 0->0 0->1450
2.000072696 248 0->1 0->1469
2.000072744 112 0->0 0->1451
2.000072744 148 0->1 0->1470
2.000072792 87 0->0 0->1452
2.000072792 57 0->1 0->1471
2.000072840 115 0->0 0->1453
2.000072840 51 0->1 0->1472
2.000072888 269 0->0 0->1454
2.000072888 142 0->1 0->1473
2.000072936 118 0->0 0->1455
2.000072936 139 0->1 0->1474
2.000072984 268 0->0 0->1456
2.000072984 69 0->1 0->1475
2.000073032 121 0->0 0->1457
2.000073032 136 0->1 0->1476
2.000073080 84 0->0 0->1458
2.000073080 133 0->1 0->1477
2.000073128 124 0->0 0->1459
2.000073128 130 0->1 0->1478
2.000073176 81 0->0 0->1460
2.000073176 194 0->1 0->1479
2.000073224 78 0->0 0->1461
2.000073224 182 0->1 0->1480
2.000073272 266 0->0 0->1462
2.000073272 170 0->1 0->1481
2.000073320 262 0->0 0->1463
2.000073320 158 0->1 0->1482
2.000073368 265 0->0 0->1464
2.000073368 146 0->1 0->1483
2.000073416 283 0->0 0->1465
2.000073416 134 0->1 0->1484
2.000073464 56 0->0 0->1466
2.000073464 122 0->1 0->1485
2.000073512 123 0->0 0->1467
2.000073512 110 0->1 0->1486
2.000073560 289 0->0 0->1468
2.000073560 98 0->1 0->1487
2.000073608 43 0->0 0->1469
2.000073608 86 0->1 0->1488
2.000073656 135 0->0 0->1470
2.000073656 74 0->1 0->1489
2.000073704 62 0->0 0->1471
2.000073704 49 0->1 0->1490
2.000073752 286 0->0 0->1472
2.000073752 34 0->1 0->1491
2.000073800 254 0->0 0->1473
2.000073800 153 0->1 0->1492
2.000073848 46 0->0 0->1474
2.000073848 169 0->1 0->1493
2.000073896 292 0->0 0->1475
2.000073896 171 0->1 0->1494
2.000073944 37 0->0 0->1476
2.000073944 217 0->1 0->1495
2.000073992 10 0->0 0->1477
2.000073992 225 0->1 0->1496
2.000074040 298 0->0 0->1478
2.000074040 213 0->1 0->1497
2.000074088 25 0->0 0->1479
2.000074088 290 0->1 0->1498
2.000074136 27 0->0 0->1480
2.000074136 186 0->1 0->1499
2.000074184 332 0->0 0->1481
2.000074184 180 0->1 0->1500
2.000074232 16 0->0 0->1482
2.000074232 174 0->1 0->1501
2.000074280 319 0->0 0->1483
2.000074280 2 0->1 0->1502
2.000074328 329 0->0 0->1484
2.000074328 5 0->1 0->1503
2.000074376 307 0->0 0->1485
2.000074376 8 0->1 0->1504
2.000074424 370 0->0 0->1486
2.000074424 310 0->1 0->1505
2.000074472 67 0->0 0->1487
2.000074472 313 0->1 0->1506
2.000074520 111 0->0 0->1488
2.000074520 316 0->1 0->1507
2.000074568 64 0->0 0->1489
2.000074568 337 0->1 0->1508
2.000074616 114 0->0 0->1490
2.000074616 207 0->1 0->1509
2.000074664 61 0->0 0->1491
2.000074664 304 0->1 0->1510
2.000074712 284 0->0 0->1492
2.000074712 13 0->1 0->1511
2.000074760 138 0->0 0->1493
2.000074760 165 0->1 0->1512
2.000074808 144 0->0 0->1494
2.000074808 325 0->1 0->1513
2.000074856 340 0->0 0->1495
2.000074856 141 0->1 0->1514
2.000074888 222 0->2 0->1530
2.000074904 175 0->0 0->1496
2.000074904 177 0->1 0->1515
2.000074912 23 0->2 0->1531
2.000074936 4 0->2 0->1532
2.000074952 294 0->0 0->1497
2.000074952 183 0->1 0->1516
2.000074960 35 0->2 0->1533
2.000074984 346 0->2 0->1534
2.000075000 371 0->0 0->1498
2.000075000 50 0->1 0->1517
2.000075008 32 0->2 0->1535
2.000075032 195 0->2 0->1536
2.000075048 288 0->0 0->1499
2.000075048 47 0->1 0->1518
2.000075056 29 0->2 0->1537
2.000075080 201 0->2 0->1538
2.000075096 368 0->0 0->1500
2.000075096 44 0->1 0->1519
2.000075104 26 0->2 0->1539
2.000075128 77 0->2 0->1540
2.000075144 282 0->0 0->1501
2.000075144 293 0->1 0->1520
2.000075152 187 0->2 0->1541
2.000075176 71 0->2 0->1542
2.000075192 20 0->0 0->1502
2.000075192 210 0->1 0->1521
2.000075200 202 0->2 0->1543
2.000075224 55 0->2 0->1544
2.000075240 17 0->0 0->1503
2.000075240 126 0->1 0->1522
2.000075248 189 0->2 0->1545
2.000075272 53 0->2 0->1546
2.000075288 14 0->0 0->1504
2.000075288 192 0->1 0->1523
2.000075296 196 0->2 0->1547
2.000075320 297 0->2 0->1548
2.000075336 11 0->0 0->1505
2.000075336 198 0->1 0->1524
2.000075344 229 0->2 0->1549
2.000075368 300 0->2 0->1550
2.000075384 181 0->0 0->1506
2.000075384 41 0->1 0->1525
2.000075392 285 0->2 0->1551
2.000075416 132 0->2 0->1552
2.000075432 38 0->0 0->1507
2.000075432 1 0->1 0->1526
2.000075440 367 0->2 0->1553
2.000075464 120 0->2 0->1554
2.000075480 365 0->0 0->1508
2.000075480 216 0->1 0->1527
2.000075488 279 0->2 0->1555
2.000075512 287 0->2 0->1556
2.000075528 70 0->0 0->1509
2.000075528 28 0->1 0->1528
2.000075536 295 0->2 0->1557
2.000075560 204 0->2 0->1558
2.000075576 280 0->0 0->1510
2.000075576 24 0->1 0->1529
2.000075584 193 0->2 0->1559
2.000075608 296 0->2 0->1560
2.000075624 73 0->0 0->1511
2.000075624 338 0->1 0->1530
2.000075632 281 0->2 0->1561
2.000075656 364 0->2 0->1562
2.000075672 108 0->0 0->1512
2.000075672 341 0->1 0->1531
2.000075680 159 0->2 0->1563
2.000075704 273 0->2 0->1564
2.000075720 76 0->0 0->1513
2.000075720 40 0->1 0->1532
2.000075728 343 0->2 0->1565
2.000075752 361 0->2 0->1566
2.000075768 105 0->0 0->1514
2.000075768 19 0->1 0->1533
2.000075776 129 0->2 0->1567
2.000075800 267 0->2 0->1568
2.000075816 79 0->0 0->1515
2.000075816 344 0->1 0->1534
2.000075824 22 0->2 0->1569
2.000075848 358 0->2 0->1570
2.000075864 278 0->0 0->1516
2.000075864 240 0->1 0->1535
2.000075872 147 0->2 0->1571
2.000075896 261 0->2 0->1572
2.000075912 82 0->0 0->1517
2.000075912 52 0->1 0->1536
2.000075920 243 0->2 0->1573
2.000075944 355 0->2 0->1574
2.000075960 277 0->0 0->1518
2.000075960 31 0->1 0->1537
2.000075968 117 0->2 0->1575
2.000075992 255 0->2 0->1576
2.000076008 85 0->0 0->1519
2.000076008 246 0->1 0->1538
2.000076016 251 0->2 0->1577
2.000076040 352 0->2 0->1578
2.000076056 102 0->0 0->1520
2.000076056 68 0->1 0->1539
2.000076064 349 0->2 0->1579
2.000076088 447 0->2 0->1580
2.000076104 88 0->0 0->1521
2.000076104 80 0->1 0->1540
2.000076112 350 0->2 0->1581
2.000076136 208 0->2 0->1582
2.000076152 99 0->0 0->1522
2.000076152 92 0->1 0->1541
2.000076160 218 0->2 0->1583
2.000076184 227 0->2 0->1584
2.000076200 91 0->0 0->1523
2.000076200 104 0->1 0->1542
2.000076208 220 0->2 0->1585
2.000076232 223 0->2 0->1586
2.000076248 275 0->0 0->1524
2.000076248 116 0->1 0->1543
2.000076256 0 0->2 0->1587
2.000076280 226 0->2 0->1588
2.000076296 94 0->0 0->1525
2.000076296 128 0->1 0->1544
2.000076304 215 0->2 0->1589
2.000076328 190 0->2 0->1590
2.000076344 274 0->0 0->1526
2.000076344 140 0->1 0->1545
2.000076352 230 0->2 0->1591
2.000076376 238 0->2 0->1592
2.000076392 97 0->0 0->1527
2.000076392 152 0->1 0->1546
2.000076400 232 0->2 0->1593
2.000076424 21 0->2 0->1594
2.000076440 96 0->0 0->1528
2.000076440 164 0->1 0->1547
2.000076448 6 0->2 0->1595
2.000076472 166 0->2 0->1596
2.000076488 100 0->0 0->1529
2.000076488 176 0->1 0->1548
2.000076496 233 0->2 0->1597
2.000076520 33 0->2 0->1598
2.000076536 93 0->0 0->1530
2.000076536 188 0->1 0->1549
2.000076544 12 0->2 0->1599
2.000076568 244 0->2 0->1600
2.000076584 103 0->0 0->1531
2.000076584 127 0->1 0->1550
2.000076592 18 0->2 0->1601
2.000076616 242 0->2 0->1602
2.000076632 272 0->0 0->1532
2.000076632 260 0->1 0->1551
2.000076640 212 0->2 0->1603
2.000076664 206 0->2 0->1604
2.000076680 106 0->0 0->1533
2.000076680 263 0->1 0->1552
2.000076688 236 0->2 0->1605
2.000076712 45 0->2 0->1606
2.000076728 271 0->0 0->1534
2.000076728 200 0->1 0->1553
2.000076736 15 0->2 0->1607
2.000076760 39 0->2 0->1608
2.000076776 109 0->0 0->1535
2.000076776 256 0->1 0->1554
2.000076784 184 0->2 0->1609
2.000076808 248 0->2 0->1610
2.000076824 90 0->0 0->1536
2.000076824 66 0->1 0->1555
2.000076832 235 0->2 0->1611
2.000076856 148 0->2 0->1612
2.000076872 112 0->0 0->1537
2.000076872 257 0->1 0->1556
2.000076880 239 0->2 0->1613
2.000076904 57 0->2 0->1614
2.000076920 87 0->0 0->1538
2.000076920 145 0->1 0->1557
2.000076928 241 0->2 0->1615
2.000076952 51 0->2 0->1616
2.000076968 115 0->0 0->1539
2.000076968 250 0->1 0->1558
2.000076976 36 0->2 0->1617
2.000077000 142 0->2 0->1618
2.000077016 269 0->0 0->1540
2.000077016 54 0->1 0->1559
2.000077024 245 0->2 0->1619
2.000077048 139 0->2 0->1620
2.000077064 118 0->0 0->1541
2.000077064 151 0->1 0->1560
2.000077072 247 0->2 0->1621
2.000077096 69 0->2 0->1622
2.000077112 268 0->0 0->1542
2.000077112 154 0->1 0->1561
2.000077120 48 0->2 0->1623
2.000077144 136 0->2 0->1624
2.000077160 121 0->0 0->1543
2.000077160 157 0->1 0->1562
2.000077168 203 0->2 0->1625
2.000077192 133 0->2 0->1626
2.000077208 84 0->0 0->1544
2.000077208 42 0->1 0->1563
2.000077216 253 0->2 0->1627
2.000077240 130 0->2 0->1628
2.000077256 124 0->0 0->1545
2.000077256 160 0->1 0->1564
2.000077264 60 0->2 0->1629
2.000077288 194 0->2 0->1630
2.000077304 81 0->0 0->1546
2.000077304 163 0->1 0->1565
2.000077312 63 0->2 0->1631
2.000077336 182 0->2 0->1632
2.000077352 78 0->0 0->1547
2.000077352 209 0->1 0->1566
2.000077360 259 0->2 0->1633
2.000077384 170 0->2 0->1634
2.000077400 266 0->0 0->1548
2.000077400 30 0->1 0->1567
2.000077408 72 0->2 0->1635
2.000077432 158 0->2 0->1636
2.000077448 262 0->0 0->1549
2.000077448 172 0->1 0->1568
2.000077456 75 0->2 0->1637
2.000077480 146 0->2 0->1638
2.000077496 265 0->0 0->1550
2.000077496 178 0->1 0->1569
2.000077504 197 0->2 0->1639
2.000077528 134 0->2 0->1640
2.000077544 283 0->0 0->1551
2.000077544 9 0->1 0->1570
2.000077552 191 0->2 0->1641
2.000077576 122 0->2 0->1642
2.000077592 56 0->0 0->1552
2.000077592 199 0->1 0->1571
2.000077600 185 0->2 0->1643
2.000077624 110 0->2 0->1644
2.000077640 123 0->0 0->1553
2.000077640 224 0->1 0->1572
2.000077648 179 0->2 0->1645
2.000077672 98 0->2 0->1646
2.000077688 289 0->0 0->1554
2.000077688 221 0->1 0->1573
2.000077696 173 0->2 0->1647
2.000077720 86 0->2 0->1648
2.000077736 43 0->0 0->1555
2.000077736 205 0->1 0->1574
2.000077744 167 0->2 0->1649
2.000077768 74 0->2 0->1650
2.000077784 135 0->0 0->1556
2.000077784 211 0->1 0->1575
2.000077792 161 0->2 0->1651
2.000077816 49 0->2 0->1652
2.000077832 62 0->0 0->1557
2.000077832 353 0->1 0->1576
2.000077840 155 0->2 0->1653
2.000077864 34 0->2 0->1654
2.000077880 286 0->0 0->1558
2.000077880 258 0->1 0->1577
2.000077888 149 0->2 0->1655
2.000077912 153 0->2 0->1656
2.000077928 254 0->0 0->1559
2.000077928 356 0->1 0->1578
2.000077936 143 0->2 0->1657
2.000077960 169 0->2 0->1658
2.000077976 46 0->0 0->1560
2.000077976 264 0->1 0->1579
2.000077984 137 0->2 0->1659
2.000078008 171 0->2 0->1660
2.000078024 292 0->0 0->1561
2.000078024 359 0->1 0->1580
2.000078032 131 0->2 0->1661
2.000078056 217 0->2 0->1662
2.000078072 37 0->0 0->1562
2.000078072 270 0->1 0->1581
2.000078080 125 0->2 0->1663
2.000078104 225 0->2 0->1664
2.000078120 10 0->0 0->1563
2.000078120 362 0->1 0->1582
2.000078128 119 0->2 0->1665
2.000078152 213 0->2 0->1666
2.000078168 298 0->0 0->1564
2.000078168 276 0->1 0->1583
2.000078176 113 0->2 0->1667
2.000078200 290 0->2 0->1668
2.000078216 25 0->0 0->1565
2.000078216 231 0->1 0->1584
2.000078224 107 0->2 0->1669
2.000078248 186 0->2 0->1670
2.000078264 27 0->0 0->1566
2.000078264 219 0->1 0->1585
2.000078272 101 0->2 0->1671
2.000078296 180 0->2 0->1672
2.000078312 332 0->0 0->1567
2.000078312 322 0->1 0->1586
2.000078320 95 0->2 0->1673
2.000078344 174 0->2 0->1674
2.000078360 16 0->0 0->1568
2.000078360 326 0->1 0->1587
2.000078368 89 0->2 0->1675
2.000078392 2 0->2 0->1676
2.000078408 319 0->0 0->1569
2.000078408 7 0->1 0->1588
2.000078416 83 0->2 0->1677
2.000078440 5 0->2 0->1678
2.000078456 329 0->0 0->1570
2.000078456 323 0->1 0->1589
2.000078464 374 0->2 0->1679
2.000078504 8 0->0 0->1571
2.000078504 307 0->1 0->1590
2.000078512 373 0->2 0->1680
2.000078552 310 0->0 0->1572
2.000078552 370 0->1 0->1591
2.000078560 58 0->2 0->1681
2.000078600 313 0->0 0->1573
2.000078600 67 0->1 0->1592
2.000078608 59 0->2 0->1682
2.000078648 316 0->0 0->1574
2.000078648 111 0->1 0->1593
2.000078656 65 0->2 0->1683
2.000078696 337 0->0 0->1575
2.000078696 64 0->1 0->1594
2.000078704 150 0->2 0->1684
2.000078744 207 0->0 0->1576
2.000078744 114 0->1 0->1595
2.000078752 252 0->2 0->1685
2.000078792 304 0->0 0->1577
2.000078792 61 0->1 0->1596
2.000078800 291 0->2 0->1686
2.000078840 13 0->0 0->1578
2.000078840 284 0->1 0->1597
2.000078848 335 0->2 0->1687
2.000078888 165 0->0 0->1579
2.000078888 138 0->1 0->1598
2.000078896 301 0->2 0->1688
2.000078936 325 0->0 0->1580
2.000078936 144 0->1 0->1599
2.000078944 222 0->2 0->1689
2.000078984 141 0->0 0->1581
2.000078984 340 0->1 0->1600
2.000078992 4 0->2 0->1690
2.000079032 177 0->0 0->1582
2.000079032 175 0->1 0->1601
2.000079040 346 0->2 0->1691
2.000079080 183 0->0 0->1583
2.000079080 294 0->1 0->1602
2.000079088 195 0->2 0->1692
2.000079128 50 0->0 0->1584
2.000079128 371 0->1 0->1603
2.000079136 201 0->2 0->1693
2.000079176 47 0->0 0->1585
2.000079176 288 0->1 0->1604
2.000079184 77 0->2 0->1694
2.000079224 44 0->0 0->1586
2.000079224 368 0->1 0->1605
2.000079232 71 0->2 0->1695
2.000079272 293 0->0 0->1587
2.000079272 282 0->1 0->1606
2.000079280 55 0->2 0->1696
2.000079320 210 0->0 0->1588
2.000079320 20 0->1 0->1607
2.000079328 53 0->2 0->1697
2.000079368 126 0->0 0->1589
2.000079368 17 0->1 0->1608
2.000079376 297 0->2 0->1698
2.000079416 192 0->0 0->1590
2.000079416 14 0->1 0->1609
2.000079424 300 0->2 0->1699
2.000079464 198 0->0 0->1591
2.000079464 11 0->1 0->1610
2.000079512 41 0->0 0->1592
2.000079512 181 0->1 0->1611
2.000079560 1 0->0 0->1593
2.000079560 38 0->1 0->1612
2.000079608 216 0->0 0->1594
2.000079608 365 0->1 0->1613
2.000079656 28 0->0 0->1595
2.000079656 70 0->1 0->1614
2.000079704 24 0->0 0->1596
2.000079704 280 0->1 0->1615
2.000079752 338 0->0 0->1597
2.000079752 73 0->1 0->1616
2.000079800 341 0->0 0->1598
2.000079800 108 0->1 0->1617
2.000079848 40 0->0 0->1599
2.000079848 76 0->1 0->1618
2.000079896 19 0->0 0->1600
2.000079896 105 0->1 0->1619
2.000079944 344 0->0 0->1601
2.000079944 79 0->1 0->1620
2.000079992 240 0->0 0->1602
2.000079992 278 0->1 0->1621
2.000080040 52 0->0 0->1603
2.000080040 82 0->1 0->1622
2.000080088 31 0->0 0->1604
2.000080088 277 0->1 0->1623
2.000080136 246 0->0 0->1605
2.000080136 85 0->1 0->1624
2.000080184 68 0->0 0->1606
2.000080184 102 0->1 0->1625
2.000080232 80 0->0 0->1607
2.000080232 88 0->1 0->1626
2.000080280 92 0->0 0->1608
2.000080280 99 0->1 0->1627
2.000080328 104 0->0 0->1609
2.000080328 91 0->1 0->1628
2.000080376 116 0->0 0->1610
2.000080376 275 0->1 0->1629
2.000080424 128 0->0 0->1611
2.000080424 94 0->1 0->1630
2.000080472 140 0->0 0->1612
2.000080472 274 0->1 0->1631
2.000080520 152 0->0 0->1613
2.000080520 97 0->1 0->1632
2.000080568 164 0->0 0->1614
2.000080568 96 0->1 0->1633
2.000080616 176 0->0 0->1615
2.000080616 100 0->1 0->1634
